time,202.4228134130135,206.7974042247297,211.17166349874606,215.54628058033632,219.91883849213264,224.28933868770036,228.65985068763985,233.03037302343,237.39677198449863,241.76524738888475,246.13201052895965,250.49637463521867,254.86074758474933,259.22306665072756,263.5857369598816,267.9460108006497,272.306634581284,276.6648631765711,281.02138399202886,285.3775682919586,289.73409993277164,294.0885812069246,298.4410135615508,302.79310809700473,307.1455473847418,311.493888573772,315.84428207443125,320.190580366605,324.5389280747295,328.8831834632292,333.22778134499094,337.5720385027016,341.91425154654644,346.25442191892216,350.59493221843877,354.93306048229715,359.2711875486675,363.6076135519106,367.9436975552708,372.2780811381308,376.61042605431794,380.9424289760573,385.2727333990442,389.6030339221361,393.9309591335441,398.25921822300734,402.5854415318645,406.9096304960731,411.23381414368123,415.5559644082605,419.87810841074315,424.19821999224587,428.5183243683823,432.83639728603157,437.15277715769844,441.4688122255757,445.78281822920326,450.0968156286326,454.40710319212303,458.7190637392014,463.0293331764806,467.3372407140232,471.6434596831241,475.949333265522,480.25553132047935,484.5576938215527,488.8615214624879,493.1616516433751,497.4617706135941,501.759869292604,506.05795583349027,510.35368874595224,514.6477382053381,518.9417750813591,523.2357979706685,527.5258014302744,531.8161253766702,536.1041010848166,540.3920628454325,544.678010997075,548.9639442824628,553.2481976495183,557.5301068972112,561.8100063289749,566.0902231991058,570.3700914325782,574.6462905967746,578.9221423940944,583.1983091797738,587.4701483252684,591.7423031047801,596.0144404908024,600.2842419753797,604.5523711594615,608.8184982799758,613.0846080558731,617.3487167235799,621.612807141184,625.8745673195663,630.1346589941313,634.3927533288261,638.6508294646774,642.9092154913997,647.1632991773076,651.4173642399037,655.6694352731538,659.9214867839692,664.171545218418,668.4199405201871,672.6660168496819,676.9120737116064,681.1564693298023,685.4005163506554,689.6425749978553,693.8829742887028,698.1210602249776,702.3594531694835,706.5955340152977,710.8319206721717,715.0643622168391,719.2964565065813,723.5288557339591,727.7573149433156,731.9857531838497,736.2118864681252,740.4383241397009,744.662783891159,748.8852671106433,753.1057751849876,757.3262614655396,761.5447735452544,765.7613128090052,769.9778298687925,774.1923750559836,778.4049497534834,782.6175018384565,786.8261387905877,791.0347540713192,795.2436702935556,799.44835231869,803.6530122643453,807.8557077407168,812.0587036178622,816.2574732267203,820.4562208181596,824.6552679528431,828.850094301637,833.0452208292991,837.2380661338357,841.4292766398357,845.6201418673772,849.8093729304928,853.9966488980099,858.1816494387349,862.3669487656116,866.5480455020443,870.7313691534691,874.9108143452795,879.0902365379952,883.2654639964567,887.4429142400113,891.6164932746069,895.7900493743364,899.959738780246,904.1294061786939,908.2990502426619,912.4648325842354,916.630592517813,920.7944119745262,924.9562923099111,929.1181498381156,933.2780691692969,937.4360516570778,941.5920986538331,945.7462115106537,949.9003020845776,954.0527777090792,958.2030030459828,962.3512978610561,966.4995704553949,970.6443250570446,974.7887405297115,978.9312290895396,983.0740127254066,987.2126504570588,991.3512669450174,995.4882769136129,999.6230479701953,1003.7581138847709,1007.8909420949749,1012.0202695616317,1016.1492604030391,1020.278545575009,1024.4037026302176,1028.5291546324734,1032.650483238529,1036.7721074060319,1040.8937102139753,1045.0111949387938,1049.1289743894667,1053.242955203059,1057.356916468092,1061.468655745346,1065.5806892207875,1069.6889311179075,1073.7971535209545,1077.9034719377814,1082.0075739711465,1086.1100885295746,1090.210703067958,1094.3112986153465,1098.4081162013063,1102.5049156925925,1106.5998186975958,1110.6928265328897,1114.7858158769923,1118.8750364502885,1122.964239425386,1127.0515507526397,1131.136971744345,1135.2205037115891,1139.3021479642484,1143.3837751119172,1147.461646996544,1151.5395026634214,1155.61547411844,1159.689562667223,1163.7620804453545,1167.8342710759025,1171.9027177238422,1175.9711490816953,1180.0358407798267,1184.1008281825962,1188.1636298121011,1192.2245572237225,1196.2854698267147,1200.342961377126,1204.4001293105866,1208.453570951162,1212.5073086495759,1216.5588689268807,1220.608562331574,1224.6566988413542,1228.7045135004337,1232.748613028296,1236.793008666973,1240.8333850491981,1244.8740581264065,1248.9125635178898,1252.9495183209183,1256.9843082876941,1261.0175499465804,1265.0486296135787,1269.0800060210204,1273.1073796568817,1277.1350506120361,1281.1605635576161,1285.1845333214005,1289.204509366402,1293.2247838826224,1297.244742902778,1301.2613255727047,1305.2757587160268,1309.2886554647703,1313.301544569138,1317.3104540465356,1321.3196623115036,1325.3270315655427,1329.3322580532658,1333.3341239354522,1337.3356799794892,1341.3357069456652,1345.3357279840493,1349.332089976553,1353.326317605959,1357.3190206342479,1361.311719421672,1365.3004637697159,1369.2895086213975,1373.2749069750462,1377.2603027657206,1381.243572277148,1385.2235048908078,1389.2034361939914,1393.1812453813,1397.1575394268511,1401.132016643969,1405.1046782775738,1409.075525571443,1413.044257664831,1417.0132919368007,1420.9787029738218,1424.9423046353659,1428.9059074733523,1432.8655918573058,1436.8237721294936,1440.7819548122425,1444.736526636003,1448.6911016903432,1452.6417692693867,1456.5927417622697,1460.541914340978,1464.4874863287696,1468.4330635874503,1472.3768446170725,1476.3167312888218,1480.256924493373,1484.1953251438426,1488.131934463203,1492.0667536733308,1495.997988635405,1499.9289330135289,1503.858390167341,1507.7860620876418,1511.711949990764,1515.6360550919235,1519.5583786052375,1523.4789217437283,1527.3955987299632,1531.3125857002087,1535.2277959274288,1539.1412306202474,1543.052890986186,1546.962778231671,1550.8708935620489,1554.777238181552,1558.6815162314088,1562.5843231720646,1566.4853630079488,1570.3828569868383,1574.2803670172216,1578.1761135386987,1582.0700977478919,1585.962024718072,1589.852488022163,1593.739417469369,1597.6263653100505,1601.5115568047731,1605.3949931436982,1609.2746082726335,1613.1545387994956,1617.0309474102614,1620.9073767371156,1624.78205684169,1628.6532209788566,1632.5223453323815,1636.391786594555,1640.2577178224856,1644.1236720699308,1647.986120230973,1651.8465351615087,1655.7055058867409,1659.5645011564302,1663.419998215173,1667.273760595308,1671.1254962687708,1674.9757929338302,1678.8243584283737,1682.6711939197012,1686.5142518719877,1690.3576317749612,1694.1992851696814,1698.0371672760666,1701.8753720610803,1705.7101017315617,1709.5448624174169,1713.3758601253721,1717.2054317411712,1721.0350354868315,1724.8608824695111,1728.6853064306997,1732.508017030741,1736.3287244509556,1740.1462668739478,1743.9638452046056,1747.7794241925585,1751.5918435775638,1755.4040096481622,1759.2130197043589,1763.0220674945522,1766.8273827333032,1770.6312876886332,1774.4332037686618,1778.2337115836635,1782.0322330574636,1785.8293482809095,1789.6230339205176,1793.4164727126154,1797.2067748893824,1800.995098585954,1804.783754431286,1808.5687017054734,1812.3519629107323,1816.1338274270274,1819.9137197442287,1823.6904893835963,1827.4670180795692,1831.2404276240086,1835.0135971865566,1838.7833636331598,1842.5517418838572,1846.3181582133402,1850.0829012224785,1853.8445371537564,1857.6059375029545,1861.3639475544223,1865.122296413334,1868.8769720033888,1872.6299824713242,1876.38132892457,1880.1312985541554,1883.8776044225924,1887.6239660999563,1891.36695395453,1895.1082848343322,1898.8496725499135,1902.5879773469642,1906.3226318199013,1910.0573456651546,1913.7886983434837,1917.5201110712624,1921.2481663317012,1924.9745748992646,1928.6993378647276,1932.422456317916,1936.1422261900043,1939.862059636671,1943.5785481805833,1947.2933980639064,1951.006610370172,1954.7181861819445,1958.4264259282027,1962.1330328401236,1965.8397071515647,1969.5427678128362,1973.2444820646087,1976.9428708758387,1980.6413298949628,1984.336184542357,1988.0296980678795,1991.721588847031,1995.4118579490205,1999.1002243678558,2002.7855617405476,2006.4692821226345,2010.1527950937707,2013.8315945903778,2017.5104705042759,2021.1857643479161,2024.8614167043852,2028.533490834645,2032.2042380886633,2035.8714124299622,2039.5389475398042,2043.202913565332,2046.8655579130864,2050.526320566929,2054.185483171339,2057.8416462524183,2061.4959326218705,2065.148623552177,2068.7999998258238,2072.4495028886886,2076.095736680447,2079.7403806686452,2083.3837151430707,2087.0251825201485,2090.6633891677448,2094.301684935632,2097.9367235038662,2101.5685080911535,2105.200384171123,2108.8290097881945,2112.4560578285964,2116.081529320898,2119.7054252927846,2123.326079269722,2126.9451612271005,2130.5626721884983,2134.1786131766276,2137.7913206044977,2141.4041254326694,2145.0134229900686,2148.619770966794,2152.2262186758126,2155.8294429618472,2159.4308305693303,2163.0292764915393,2166.6278247605587,2170.2228816125244,2173.8166604548205,2177.408609703718,2180.9976267347884,2184.5848178546257,2188.1707359426546,2191.7531765239437,2195.3360003946073,2198.915350425894,2202.493432380892,2206.0680455818547,2209.6411188407874,2213.21265315259,2216.7829243209344,2220.349735453219,2223.9150120363374,2227.478755060387,2231.0409655146177,2234.599999072172,2238.157503449893,2241.7137536167975,2245.2665592759986,2248.817840119551,2252.367323497776,2255.9139166882705,2259.4606297912032,2263.004182322882,2266.5445773690954,2270.08509455487,2273.6224576091154,2277.1563967971088,2280.690733270243,2284.2219220314873,2287.7513284576635,2291.277864485084,2294.8026217419647,2298.326145767751,2301.8481651814764,2305.3667777833325,2308.883889323457,2312.398142518894,2315.912255394873,2319.4235130016714,2322.9313754285213,2326.437744359606,2329.942620748512,2333.4462765033386,2336.9465455098325,2340.4453262122515,2343.942619559617,2347.436803530858,2350.92950342151,2354.4207201768695,2357.9088338382426,2361.395467628059,2364.88062248789,2368.362680516544,2371.8432628682676,2375.3221009024965,2378.7981180416646,2382.2726636841144,2385.7441233462887,2389.213845623537,2392.682369805887,2396.1491586925767,2399.6131384288237,2403.0753863177015,2406.5348294086034,2409.9925440919433,2413.4490682872693,2416.902256860134,2420.3539898193103,2423.802928141111,2427.2517531972026,2430.695912240144,2434.140227953023,2437.581488769085,2441.0213021809104,2444.45806522388,2447.8933840359678,2451.325656996869,2454.758090750034,2458.185880629673,2461.6138331155616,2465.0387474135478,2468.460359912324,2471.8824036980277,2475.301415357966,2478.7173978012343,2482.131684345186,2485.544808163626,2488.9546429401707,2492.3633178952605,2495.768708487638,2499.17267662839,2502.5754886245086,2505.975022592749,2509.3731381089437,2512.7701011445424,2516.1637924680763,2519.5544801478245,2522.9453440856323,2526.331619615821,2529.718073167627,2533.1015305725796,2536.481994690268,2539.86105359093,2543.238708150584,2546.6131113638403,2549.9863773940597,2553.3582430212027,2556.727127190721,2560.092769196879,2563.45727969009,2566.820132556426,2570.18027611887,2573.538765312738,2576.8961273283403,2580.2486822272313,2583.6014279770006,2586.9514740697614,2590.299873254362,2593.645314429783,2596.9893744945293,2600.3304808619214,2603.6702091262523,2607.0069879953735,2610.3423917615983,2613.6764212747876,2617.0075071814426,2620.3353906761713,2623.662166746908,2626.987574537843,2630.310047271614,2633.630893538473,2636.9490702790445,2640.265623735475,2643.5795117021316,2646.8917795597263,2650.201125327312,2653.5093754084646,2656.816009488348,2660.119727182793,2663.4205312418508,2666.7199849789304,2670.01834921061,2673.3135453908344,2676.6055765768324,2679.89652317899,2683.186126138791,2686.472829532373,2689.7581921985966,2693.0404002340947,2696.3215298019695,2699.599768157681,2702.8748590870764,2706.1488762123645,2709.421302592842,2712.691104901589,2715.9593195622056,2719.22465568143,2722.4889240492485,2725.7500596069112,2729.008323450589,2732.265266177006,2735.52088858951,2738.7736448371343,2742.0250836286123,2745.2736603626163,2748.5191202519054,2751.7635251501088,2755.006618286301,2758.246857551747,2761.483988563914,2764.7200698398974,2767.954588180728,2771.1849773289305,2774.4153476084884,2777.642876435977,2780.8678228844947,2784.091214578184,2787.3117715136814,2790.529496329076,2793.7474638201275,2796.961066524842,2800.1733786172645,2803.3844008747255,2806.5926004589983,2809.797979991725,2813.001819079007,2816.203097619353,2819.4030938837004,2822.600023006009,2825.7959278104663,2828.9887696638853,2832.180334968609,2835.3693510741596,2838.555311108348,2841.7399993279487,2844.92189022413,2848.1025120455633,2851.2803404978204,2854.4569026085246,2857.6306752956116,2860.8016611352014,2863.9713853265785,2867.13832660138,2870.303755373845,2873.4666588221553,2876.6280526781393,2879.7869249220257,2882.9427714746416,2886.097619723352,2889.249446380556,2892.4000243577702,2895.5478378006337,2898.6946579135474,2901.8369492111287,2904.97951318621,2908.1175538155603,2911.2561210607855,2914.3904223862846,2917.5234869224987,2920.6538035910835,2923.782634256788,2926.9089728677372,2930.033828323194,2933.1561953614437,2936.275573248833,2939.3937244041263,2942.5093931757874,2945.622079414983,2948.7335434584766,2951.842280150733,2954.9497972678237,2958.0545908328095,2961.1566633318416,2964.257520763771,2967.3554104269588,2970.452338212486,2973.545050741848,2976.6378055499044,2979.7266003351833,2982.813939017813,2985.9000724981215,2988.982253639895,2992.06298342682,2995.1425124626057,2998.219344377616,3001.293481621984,3004.3649266424018,3007.435177207535,3010.5042340140226,3013.5691094315516,3016.6325458730553,3019.6935489854804,3022.7531158589227,3025.810252909514,3028.864465183462,3031.9177429790016,3034.968099876258,3038.0172763737937,3041.0622952337835,3044.1061373661014,3047.148803452723,3050.1873197011755,3053.224663562556,3056.260835715275,3059.294351320177,3062.3249652813192,3065.3531750671573,3068.3799719815506,3071.4043681618787,3074.425871485675,3077.4464607401787,3080.4641609465816,3083.4792215900197,3086.49312542818,3089.5043933084,3092.5130275974607,3095.51903065883,3098.523882971971,3101.5258613849946,3104.5269378541943,3107.5253902609747,3110.520974979261,3113.5141864037632,3116.5060097531277,3119.4952174859445,3122.482057542984,3125.46751401202,3128.450360750752,3131.4306000902943,3134.4097057265026,3137.3847366890113,3140.3583924354116,3143.331163786048,3146.29986798137,3149.267201399387,3152.232186278674,3155.195802959437,3158.1570744191595,3161.1155138996637,3164.071368279072,3167.026105100098,3169.9782603050517,3172.9278361868364,3175.8748350351925,3178.820722170911,3181.7640357404507,3184.7045343704904,3187.6427077421467,3190.579775215565,3193.5140337527355,3196.44718892122,3199.376566171579,3202.3046002011233,3205.230076828684,3208.15299831425,3211.0748239112563,3213.994097785453,3216.9108221891984,3219.824999371731,3222.7363891097575,3225.6469329486445,3228.554692920856,3231.4601559319017,3234.3642923757307,3237.265893044736,3240.1652020965885,3243.0617378149273,3245.9557444414586,3248.848674139206,3251.7390781070626,3254.626717084815,3257.513524656326,3260.3963642768704,3263.2778930605236,3266.1571473946624,3269.0336471550618,3271.909322333835,3274.780801337385,3277.6512181414582,3280.520573335325,3283.385980496698,3286.2488863856597,3289.1107356266093,3291.970086896039,3294.8267021438733,3297.682504940285,3300.5341348653455,3303.3849554460776,3306.2330479883367,3309.078654710651,3311.9234556750325,3314.7655342988346,3317.6036953848434,3320.440576467032,3323.276657077693,3326.108827135482,3328.93852540421,3331.766949456811,3334.593144129918,3337.4166334788024,3340.2393304928846,3343.057893161551,3345.8754278912475,3348.6905038680125,3351.5031232182464,3354.313288065434,3357.121000530151,3359.9276920245266,3362.7316962013083,3365.5320632624243,3368.3311761774075,3371.1295114983805,3373.923740545388,3376.7169573012616,3379.506310975621,3382.2946555224207,3385.080566849778,3387.8640470495393,3390.6465218213507,3393.425145516465,3396.202529829461,3398.9777275117576,3401.7502665332668,3404.520622908578,3407.28832494338,3410.0550316599874,3412.8179045651887,3415.579785265396,3418.3392557987845,3421.094900238304,3423.8509746053496,3426.602990829637,3429.3528413598287,3432.101471964148,3434.8465243371593,3437.590360032409,3440.331801127142,3443.070849661095,3445.807507671214,3448.5417771916837,3451.2750726799095,3454.004570810048,3456.7328627214174,3459.4590085700747,3462.181129569204,3464.9025192985155,3467.6227082163477,3470.33911407085,3473.0531487905882,3475.7648143835504,3478.475520277434,3481.183860057168,3483.8884292966213,3486.5918090243376,3489.2930630379196,3491.991724769463,3494.688264605107,3497.382216301954,3500.0752194568868,3502.764468647665,3505.4527722719886,3508.137326876804,3510.820938881947,3513.5019742930363,3516.180902159671,3518.8558575232946,3521.53010961194,3524.203192328865,3526.87254241799,3529.5397943652933,3532.2042510984247,3534.868010672584,3537.5280473862895,3540.187156853939,3542.8425483262836,3545.49678294391,3548.1489316679763,3550.798531472583,3553.4444231365123,3556.089396430194,3558.7320591210682,3561.3724131356703,3564.0118521436834,3566.6475940932687,3569.2810331310848,3571.9119394562676,3574.542168318334,3577.1684781506938,3579.792492880524,3582.415834195046,3585.0352638761997,3587.6537915927074,3590.2700308597196,3592.882366021002,3595.494034632702,3598.103420477133,3600.708909555611,3603.313505322494,3605.9160548224827,3608.5160984920094,3611.11386897185,3613.709368138245,3616.302597864915,3618.8919480005734,3621.4806450088054,3624.0670781827903,3626.651019332672,3629.2343103560524,3631.813732911145,3634.390899228325,3636.965811161015,3639.5384705601446,3642.1088792741575,3644.6770391490227,3647.242722598927,3649.806390401125,3652.3689612573417,3654.928143875748,3657.484857728925,3660.039333921808,3662.591574282851,3665.1415806380555,3667.68935481098,3670.2362710224133,3672.779357173793,3675.320445332569,3677.859080076547,3680.3954918731943,3682.9299108806954,3685.4618821298736,3687.991635850669,3690.51917384453,3693.0442698666247,3695.567381877552,3698.088283551384,3700.6067488644203
